_b_grade,_b_age,_b_hours,_b_ttl_exp,_b_tenure,_b_cons
.055523414,-.0074143237,.0015739523,.026056927,.014273954,1.0444623
.058156829,-.0071252631,.00066392485,.032368619,.009549371,.95614618
.050836425,-.0038151126,-.0011063166,.026513929,.012863256,1.0439353
.058014803,-.00060972647,.0028436838,.028109705,.0082319602,.66342628
.062494092,-.0078459485,-.0016118606,.026609413,.012872526,1.0759069
.056938503,-.0039937305,-.00091710384,.02936106,.010119927,.88831055
.06396687,-.004740099,.0036228073,.019635389,.014423805,.81780344
.06912712,-.0063041477,.0015238832,.023381244,.012164021,.81884897
.053172313,-.00039387381,.0012334473,.028393403,.010112916,.86220676
.072282456,-.003897931,.0016665871,.029157782,.007915576,.64139485
.061070267,-.0059130322,-.00048452881,.024593553,.013175048,1.0057909
.060824446,-.0025083451,.0016477979,.026700631,.0090962714,.8305822
.04503702,-.0069517754,-.000047177571,.0247552,.013036716,1.2116054
.052516218,-.0045907926,-.00037342613,.024903722,.011932755,1.1013266
.065233737,-.0043437225,-.00048507698,.025685623,.015343463,.82403451
.044227432,-.0083665326,.0024717255,.027765103,.010543219,1.1476288
.066713072,-.0034899916,.00064472028,.023149626,.01328485,.76047438
.050028522,-.0057846745,.00016338252,.023931555,.013312552,1.107289
.059605066,-.007421494,.00096288003,.023525547,.010220604,1.0132476
.055247344,-.0029408713,-.000031037562,.027693331,.012430812,.88490218
.057042774,-.0085779242,.0012974617,.029792793,.0090928422,1.0462128
.059988692,-.0091867875,.00086439773,.027706606,.008661285,1.0910614
.053898323,-.005276599,.0017904885,.024018662,.0098491972,1.0046021
.052374303,-.0030212272,.0011951822,.030516854,.0096465554,.82825983
.067299254,-.0078976154,.0018957477,.025997777,.0093440777,.88332635
.0565033,-.0020843307,.001254066,.021781234,.014781062,.7946614
.060641859,-.0025823361,-.0002651187,.030687101,.0078236647,.82713056
.060124531,-.0028327031,.0013130227,.025853774,.0096221436,.8308419
.061040238,-.0088262297,.0027414991,.029144051,.0092161614,.9857716
.062679693,-.0046978961,.0017323424,.026981452,.0097659174,.83464074
.057759635,-.0042563286,.0012126523,.028622001,.011890064,.84293979
.061901432,-.0017422563,.0014767885,.026070161,.010759954,.74779886
.047734302,-.0045824964,.00093252741,.027253157,.01135991,1.0752101
.049888592,-.0094672106,.00080099289,.025735397,.011092891,1.2393477
.062544003,-.0020854766,-.0015197134,.02668638,.012894912,.8514508
.057966221,-.0088430746,.0013548975,.027572181,.010577293,1.0565443
.066239364,-.0011393469,.00070895994,.023974517,.013577021,.72016817
.060080588,-.0062893755,.00042622737,.031955086,.011075348,.9581843
.070133083,-.00050322752,.00052854232,.029616416,.012389537,.55723834
.066933401,-.0056040916,-.00047301824,.026154026,.012303545,.87324262
.0519979,-.0052827913,.00088521396,.028528472,.010007076,.98522449
.060889162,-.0017063509,.00026669062,.027381396,.011282471,.82010347
.065441154,-.0059011476,.0022383817,.029112428,.011428259,.79299724
.060179707,-.0036942184,-.00082050409,.025244402,.012154683,.99082661
.045180872,-.0091892714,.00047584856,.031849269,.010625077,1.2411464
.065043665,.00063799036,.0014518441,.030267609,.0085496614,.6184305
.056801561,-.0041504018,.0002493496,.026230788,.0094853239,.94575292
.058844429,-.0035305335,.0012940075,.024212886,.011829411,.93061316
.061302155,-.0047687725,.00049102446,.028144386,.0088483319,.87405533
.067367271,-.0060614333,.0021253051,.026898734,.01269349,.76895446
.04983148,-.0091631208,-.0012627305,.028984049,.009502464,1.293152
.052750073,-.0031678954,.0012146485,.033283923,.011488302,.86206037
.056759603,-.0010709099,.0025616088,.024090873,.012404753,.76562494
.054312382,-.0027159688,.00087823882,.025618766,.012072574,.91493404
.05226209,-.0061810184,-.000085705113,.026552163,.013918833,1.0969208
.054176953,-.0046509407,.001948921,.025665194,.0097371787,.996571
.064460061,-.0028517225,-.00013211739,.02731017,.0088526532,.82672322
.057096358,-.0053282431,.0032451937,.021939879,.012738395,.88705212
.061010446,-.0040119151,.0015473837,.025768239,.011835007,.84328312
.060391493,-.0018751823,.0025450659,.027534299,.013045777,.6844452
.055280436,-.0078380713,.0015996529,.025955101,.01277187,1.0263186
.057433173,-.0037078273,.0023007034,.02784228,.0096828062,.87146735
.059965648,-.0073997411,.00052785646,.026968293,.0072388463,1.0044096
.062644623,-.0021411343,-.00050236349,.026438311,.011401599,.78676015
.052979603,-.0045110541,-.00018460488,.026403174,.012005048,1.0259494
.049897794,-.0027320099,.0018101374,.028227197,.012762111,.93735057
.058675058,-.0038726784,-.00094854506,.029767063,.011233574,.88177431
.056569714,-.0032630388,-.0034710711,.025771709,.012161216,1.0746568
.054146972,-.001921753,.0035515765,.025412371,.012674037,.74165732
.051460948,-.0023475382,.0026395966,.023898706,.011689614,.89616448
.055964872,-.0093085412,.00099747744,.026710793,.0097040161,1.1481682
.049585722,-.0038415282,.0017739858,.025250951,.013475001,.9619863
.05177924,-.0050792238,.00009454252,.028885577,.013821811,1.0023386
.058931053,-.0071586664,-.0011677066,.030105671,.008526369,.99034464
.062298063,-.0026449237,.0010934229,.026872832,.011283309,.76459056
.058089405,-.0024053482,.0029032552,.028398972,.011176204,.69997895
.053749744,-.0012429617,.00066262367,.023868404,.012993822,.87996733
.061915662,-.0019667277,.00062423182,.024378428,.013094048,.82584119
.057537865,-.0053983494,.00059739774,.028768731,.011627529,.90989912
.056141164,.000056277844,.000030224355,.026730226,.012606563,.81731921
.056195114,-.0021580029,.0014007124,.027640652,.011745103,.89228493
.053018644,-.0066171293,-.0013174278,.027632046,.011633384,1.182641
.055029515,-.006841646,.0025134052,.021399429,.016076416,1.0211128
.048120126,-.0039449041,-.0012734367,.027883861,.0098049939,1.1040621
.067795143,-.0006821063,.0023290922,.024299705,.011286337,.59921682
.052099306,-.0080651278,.00041666609,.030385142,.012706775,1.1653494
.064535789,-.012233112,.00094786903,.027112771,.013169814,1.1090934
.066545717,-.00086283748,.0018539326,.025532084,.010405124,.64255804
.051657539,-.0050045638,.0027826482,.026735719,.010656014,.98831838
.060754675,-.007450853,.0012957174,.026869325,.012978569,.94784331
.05842191,-.0048293415,.0012262474,.02671898,.013518564,.91840512
.066023886,-.0041833543,.00073269586,.021653086,.010856177,.85384494
.051030729,-.0021761362,.0010417963,.028263373,.0092804926,.92607313
.055448197,-.010392409,.0029635909,.02979112,.0085727442,1.092054
.055269722,-.0025890009,.0047643115,.024628321,.011112552,.7279135
.059553303,.00052947167,.000026922919,.025470361,.011237228,.74393618
.058136802,-.0080569824,.00088129239,.027848152,.011224468,1.0658319
.05707176,-.0054077851,.00068556151,.029227007,.011078652,.93863249
.054985054,-.004868486,.00082611491,.021244954,.013845285,1.0573868
.062045522,-.0012192354,.00081182679,.027859231,.012867042,.70584804
.055815984,-.0037557038,.0035754689,.017274581,.015886171,.92980421
.061129328,-.00086240808,-.000026967267,.027754741,.011846976,.7444669
.054708991,-.0077004912,.0013003162,.03032505,.0082640909,1.086447
.059590183,.0057031563,.0018661647,.026946556,.011469862,.47914153
.06578669,-.0009028585,-.00010356159,.023944657,.012421575,.70750183
.056782696,-.0034336234,3.0080471e-06,.029217323,.0096392315,.92635548
.059367906,-.0074500972,.0002959219,.028202215,.0097405203,1.0048548
.051179793,-.0020587521,-.00046528986,.030656232,.008495451,.94371194
.049517989,-.0066241706,.00050315185,.030384211,.0087750228,1.164284
.055600252,-.0039653834,.00046570049,.027328739,.012282884,.8796317
.061850842,-.0037384166,.0048183175,.027203571,.011092138,.67295629
.058203671,-.0043287901,-.00053199747,.024989108,.014167209,.92921436
.061693672,-.0044403141,-.0012325566,.025113681,.010550403,.97215819
.053876001,-.010231914,-.0011183387,.029046251,.0099571254,1.2403706
.050477549,-.0095895324,.00011981948,.027411355,.010731603,1.2436392
.056653399,-.0073592463,.0022131591,.030091187,.012673666,.96369082
.052045058,-.0047813072,-.00024207306,.024984747,.011446324,1.0560011
.067637578,-.0041831136,.002340822,.027667644,.010947934,.69065237
.058267321,-.0077980151,.00094086229,.027271342,.011795227,1.0612595
.056403436,.0001257507,-.00023869323,.024834218,.01088968,.84749025
.053532701,-.0074482476,.0017911642,.032744851,.0080927797,1.0016531
.068103664,-.0043143607,-.0009374636,.028540762,.011483809,.81747139
.057006493,-.0046411091,.00077548041,.026727529,.013440689,.90122563
.062570751,-.0015219289,.0011795482,.025816025,.010727738,.75226337
.056006718,.00074508844,-.00042403102,.026427815,.010874294,.77706116
.058378406,-.0059289965,-.0004586596,.028802849,.012782994,.95816851
.063360587,-.0096147135,.0003752296,.027672332,.01317319,1.0211449
.063108474,-.0078610554,-.001391487,.027157104,.011925777,1.04802
.069068372,-.00066520052,.0011677559,.028981799,.012566454,.55978203
.057672456,-.0053231698,.002242255,.024161149,.012348684,1.0173539
.060396288,-.0031954579,.0013278999,.025647426,.012964871,.84230554
.050532505,-.0061270767,.0016995806,.02257028,.012003952,1.1037244
.054108944,-.0047390657,.00085905771,.026447184,.0127157,1.0210849
.057602264,-.00096932589,.0022941495,.026473772,.012588173,.73725754
.061005726,-.0025970531,.0025254891,.029583031,.011378768,.72230065
.055700883,-.0066729113,.004330453,.023440316,.014327473,.93335843
.054643482,-.0044205515,.0016732038,.024633847,.010714389,.93056458
.053031087,-.003761058,-.000010303068,.028070055,.0084003434,.98495811
.059741333,-.0097317817,.00069583853,.028743526,.008042654,1.042652
.058861122,-.0050328905,.0019110944,.029524088,.0081352172,.88682681
.061773915,-.0014357988,.00070764072,.029301751,.0097235963,.71142626
.059920505,-.0052442471,-.0018390135,.025921291,.013686661,.94605631
.061705828,-.012835621,-.0019390561,.031307947,.01365095,1.164544
.058237452,-.0034416006,.00078815012,.025121836,.01156248,.87238187
.053674292,-.0053781904,.0018478594,.023190692,.012200436,.99561113
.062209234,-.0048818891,.0020905826,.02787129,.014307339,.79711175
.05803442,-.0019188698,-.00033010289,.02852853,.01131164,.81176686
.060169034,-.0039165281,.00078496733,.025797145,.0077432035,.94004846
.0620558,-.0069108242,.0023545483,.025176629,.012046855,.89356863
.060234819,-.0022533592,.000056890916,.031378567,.0096096359,.75176722
.05582251,-.0030258028,.0012662411,.026028868,.011125846,.911973
.057350725,-.0027840822,.0017997622,.023633046,.012769263,.82098812
.062573388,-.0070369821,-.00033236292,.029307172,.0097009977,.97264189
.059656441,-.010033947,.001476045,.026259851,.011455253,1.0627023
.057275996,-.0033003364,-.0014277863,.030565456,.010697952,.93018943
.055507042,-.001763107,.0030747855,.021995915,.014858445,.76528722
.062800989,-.0019089234,.00053282152,.025325077,.010246031,.72305536
.051330123,-.0047815191,-.00034606748,.028507913,.0085629188,1.1020247
.058027618,-.0049263812,.0011214723,.026084131,.012200616,.89934975
.055956416,-.0040773279,.0028379895,.021939036,.010550013,.89120609
.056875169,-.0066731917,.00019834642,.029236166,.012407538,.99595553
.055576276,-.0041924636,.002858097,.023189032,.011019639,.94099617
.056503866,-.002140813,.00010855959,.025240954,.012949722,.86183131
.06357158,-.0062248763,-.00033688973,.027020739,.0093610948,.86780745
.058700513,-.00067035289,.0022756606,.024498861,.0085067051,.76549524
.049155239,-.0016799361,.0025986487,.024203867,.011242834,.92980868
.059672188,-.002760208,.0020551388,.024232853,.012119449,.80991584
.050614681,-.0040909788,.0009207484,.025235754,.013011958,1.0000226
.063372508,-.0109498,.00021017416,.026842579,.0097355451,1.0736206
.053717595,-.0042073815,.0018705325,.027061503,.010842559,.95527768
.048421673,-.0022098441,.00023607645,.026671834,.010401819,1.0006961
.05447967,-.011143252,.0016411305,.021467566,.01505757,1.2814797
.053497113,-.0045085954,.00019603978,.025224233,.013793402,.97455668
.047093276,.0010979791,.0020763874,.026308727,.010194681,.86612886
.052849755,-.0037711125,.0013442886,.027320577,.011671455,.90177882
.059227914,-.0064374278,-.00070326513,.028277386,.0085251182,1.0802923
.070666775,-.0026787459,-.000044688168,.02970909,.010436361,.6486491
.059785932,-.0057345857,.0012856218,.022910247,.0085649621,.96718782
.070891142,-.0049989931,.00017462503,.028138371,.01297968,.72722274
.055849336,-.0033042009,.00034637333,.025040882,.014585742,.93926489
.063484058,-.0046470216,-.00031634414,.030143175,.010763241,.84784591
.056884415,.0012651917,.0011931389,.022343284,.014655319,.73893738
.060885578,-.0031994772,.0021349906,.025645595,.010413228,.82628405
.064406686,-.0043373075,.0019594627,.027556751,.01143258,.80851889
.063557751,-.0015383578,.0011174325,.024832765,.014925781,.66579366
.05562995,-.003604321,.001341268,.030135868,.010075519,.82776862
.050731584,-.0039260183,-.00012035769,.029509915,.011905532,1.001115
.068765506,-.00042233476,.00031866351,.021738766,.016287401,.61364472
.052115254,-.0062520648,-.00018650512,.031941205,.0089930212,1.0358884
.061468586,-.00898981,.0021856055,.02379692,.012811376,1.0456036
.050208475,-.00080475357,.00046342745,.027488654,.011405508,.89617246
.059555344,-.0026173934,.00027397327,.026639597,.011268872,.79898167
.057679571,-.0017005522,.0030777676,.025147086,.013154071,.72046149
.065614678,-.0063753133,.00045180679,.024696048,.014336659,.90954363
.072512284,-.0042183469,.0012044205,.022615498,.013900408,.71991563
.068058461,-.0023176058,.0008454168,.027774403,.011571029,.74434316
.057021651,-.0047590402,.0046993629,.022559153,.010818647,.86918259
.055652726,-.0073479158,.0021698119,.030351346,.010679578,.97206903
.052225459,-.0024629042,.0012601174,.028570872,.0097433794,.87145108
.05847821,-.0057467273,.001962313,.023138605,.011358988,.97692007
.069056071,-.0084163751,.000394848,.029651171,.0094302604,.91933626
.051716961,-.00054782251,.0028548269,.025851943,.013167214,.77421361
.054146107,-.0053904848,.0029309678,.026025277,.011225061,.91968971
.05904625,.00039636507,.00037358521,.028278345,.013505452,.78476429
.05422077,-.0034790074,-.00090753147,.030364858,.0085198786,.98487663
.06482546,-.0017400217,.0044406615,.023881495,.011044418,.59036231
.063371658,-.0013480515,.0021358705,.023275493,.015004546,.66848117
.058917481,-.0010102324,.0022591522,.023854498,.010272177,.76012051
.065421194,-.0076564308,.00097637839,.029121995,.010490104,.85990721
.066731408,-.0058633205,-.00082710903,.024531255,.010677516,.97444403
.06207389,-.0030801103,.00087823631,.024836866,.013384079,.80550879
.062668234,-.0058722263,.0020077291,.028214911,.0080265785,.9285059
.047791474,-.0081967842,-.00023309673,.022917615,.012377076,1.2628359
.065810405,-.0014638948,.00015413688,.026360629,.010499323,.73355305
.056506909,-.00129282,.0021524054,.027557464,.012207693,.80596435
.069084905,-.0040886695,.0014373402,.029294409,.0097542591,.69017702
.062936917,-.0030255911,.0001127575,.029136267,.0099810408,.82755971
.068310603,.0014524973,.0022883716,.025193516,.010270643,.52783453
.058175053,-.0069733001,-.00060354115,.026315231,.013184754,1.0562949
.057728402,-.00078079978,.00053856586,.028174222,.011750835,.79332471
.054101344,-.0025757658,.0011275325,.024875246,.0090990653,.88679212
.061078325,-.0080980118,.0022156399,.024227098,.013012021,.99925154
.053708959,-.00486119,.0012750821,.025147501,.012497389,.96664798
.068045042,-.0084347939,-.000213408,.02561241,.011344837,1.0132699
.061412893,-.0012035734,.0020725983,.027978092,.011135523,.69028002
.059768982,-.0063455715,.0010859,.028032666,.01260088,.96195424
.048187133,-.0044354126,.002286667,.024393909,.011886661,1.0548455
.057248991,-.011531107,.0020420735,.029318074,.010392238,1.1629087
.060861431,-.005202591,.0025609229,.029787712,.012455312,.79989082
.061809391,-.00024592079,.0014302293,.027157489,.0061733522,.69644916
.055588968,-.0060744169,7.0053561e-06,.027672999,.0097569404,1.0207403
.058192108,-.0027604997,.00266036,.021645209,.010106217,.93161875
.059834797,-.00048373375,-.00084610569,.0295281,.0090766009,.75185108
.05939367,-.0027675598,-.00047448758,.03263652,.0082098451,.81611574
.057461809,-.0053056017,.0025686596,.032330696,.0085072033,.81380165
.048896406,-.0041046357,.00080694491,.025368806,.009511346,1.0824653
.055070225,-.0047114962,.0016583127,.029399794,.011601065,.89351225
.062164094,-.003652669,.0006533484,.020846853,.014456324,.89062971
.06173062,-.0046448181,.00095876626,.029491421,.0087659275,.8654893
.056374025,-.0032539216,.00075657869,.025346532,.010897685,.96814126
.055116016,-.0038322634,.0010037746,.024526473,.012537437,.95054364
.056191351,-.0047624349,-.000085047111,.02683788,.0093792547,.95097828
.064789072,-.0018895169,.0023143017,.024593715,.01072539,.71622819
.056082103,-.0034786481,.00066581991,.030358117,.010160932,.91098219
.066183977,.0011726238,.0022875499,.026347117,.009252619,.54257882
.062329516,-.0068466319,.0010940792,.026918055,.0097689498,.94241655
.051677752,-.0060005002,-.0015341545,.031656034,.0084451139,1.0737501
.055336177,-.007489197,.0022248421,.026573956,.011093452,1.0141354
.061694104,-.0038492703,.0032021713,.025383558,.010096742,.79574353
.054507907,-.0033415901,.001475789,.026272919,.010526318,.94956231
.04872635,-.0025881671,.0011964624,.028311396,.0085549429,.99474961
.04583393,-.0063909399,.00081247301,.02981386,.0089086881,1.1235454
.05246646,-.0062316381,.00059860136,.027917156,.011780633,1.0015875
.062888972,-.0053642066,.0024247956,.025678219,.013220504,.82505912
.054480359,-.010154204,.0025217747,.033084881,.0079296483,1.0415564
.064360417,-.0044936948,.0011175151,.025253082,.0085229175,.88362706
.055251982,-.00064822868,-.0014409208,.028898127,.013452825,.83766609
.053554956,-.0017642328,.001743765,.029974852,.011207285,.81000328
.061476387,-.003350372,.0022122464,.027611911,.0096598333,.72343099
.057677019,-.0035643433,.002400382,.021577219,.013596456,.88113207
.053864136,-.0044768709,.0014408125,.02673563,.011249136,.98334634
.055016387,-.0044744341,-.00036358513,.023072617,.014558541,1.0214963
.054096635,-.0060727587,-.00060381868,.028670358,.0083045186,1.0320761
.065417789,-.007371217,.0037996222,.029343437,.0085155508,.79031461
.053832255,-.0051093455,.0015610007,.028037481,.010331829,.91056031
.062690683,-.0069654332,.0024378754,.023420891,.0095245307,.89732289
.058360811,-.0027380574,-.00017030058,.025818653,.0095804529,.91156495
.060470045,-.0031315037,.00022669467,.028191503,.010078277,.89776909
.067719921,.00119437,.0015694613,.026601709,.013613976,.55231744
.064914361,-.003840656,.0028885587,.019853992,.01254154,.83938807
.058492083,-.0039464035,.00056368281,.029729674,.0083912984,.88120592
.066781521,.0005580695,.0002337506,.02695227,.0091651818,.66459209
.055596508,-.0083461208,.0011009799,.027653057,.011926265,1.0745841
.066771835,-.0089581003,.0021411937,.030839991,.013461563,.89587188
.064620227,.0014365519,.0020820517,.027255261,.0081988033,.55749589
.055810902,-.01130176,-.0024510897,.031635866,.0083064046,1.2984952
.052189339,-.0056504966,.0018070498,.026766494,.012544886,.96349883
.05892662,-.0011509012,.0024851437,.025426798,.011284285,.68152148
.058584727,-.0026643747,.00095728011,.02425692,.012069378,.88344842
.06364172,-.0067395195,.0011836832,.02551065,.011561676,.89946395
.063744687,-.0028630111,.0029828483,.026607124,.0084445858,.74801564
.051949851,-.0091405837,.0017423725,.02643544,.012881229,1.1187437
.0589385,-.0043244897,.0016479376,.027869236,.011530636,.84944749
.06265121,-.00091428851,.0026665949,.021525456,.013946054,.673931
.062152147,-.0011863915,.0015018762,.017749215,.017096573,.80806231
.062376589,-.0048025944,.00039445958,.028025068,.010892911,.86011392
.058701318,-.0028524541,.00044495388,.03293639,.0084439935,.78488725
.057384506,-.0070363069,-.00032584596,.026455222,.011123032,1.0843084
.058329649,-.0057627615,.0031128477,.023636188,.013545582,.92736953
.067156568,-.0044175331,.00034372849,.027083801,.011358486,.75864398
.054386903,-.0062190495,.0019299255,.024760906,.013623685,.96384007
.053050507,-.0055910954,.0023058727,.026988521,.012039231,.97675616
.056856226,-.0079828259,.00096070487,.025871761,.012738697,1.1351106
.0605666,-.0037319092,-.00026309735,.026597511,.010569971,.9406392
.057395395,-.0025699066,.0015829311,.027413316,.01284833,.77982593
.070351429,-.0057370341,-.00084434211,.025204873,.012265736,.86249709
.056547105,-.0026850956,.0020689673,.030359166,.0099747069,.77798325
.059129462,-.0050272127,.00159905,.024566783,.01203558,.90048647
.060482964,-.0083646756,-.0011146073,.026965804,.01078074,1.1480463
.061948042,-.002878722,-.00023633517,.024344249,.012425051,.82346207
.053311881,-.0076132817,.00049964763,.028789639,.0089113396,1.0637338
.059456374,-.0096230702,.00047800716,.026549594,.013251079,1.1114497
.057589892,-.0032180317,.0010132296,.027011292,.010695154,.85204941
.060852665,-.0066757891,.0017922468,.024365965,.013944237,.96280617
.058513235,-.0058434424,.0010432879,.029533705,.010030884,.91872466
.047832292,-.0050068316,.0002888639,.028498754,.011702166,1.06183
.059067804,-.0065679527,.00051644177,.025081359,.015821705,1.0454178
.056786254,-.00247123,.0027963528,.022350833,.012355942,.86842471
.060651388,-.0055236295,.0044835801,.027318563,.014556161,.78470999
.064173691,-.0029332549,.0012945589,.024196705,.0092678564,.75985616
.069877915,-.0024622977,.0005715898,.02388378,.011245961,.69454414
.050918605,-.0043449947,.0010299858,.024626272,.012947981,.98962724
.058422353,-.0068220873,.0014765819,.02557251,.013818552,.9649747
.054911204,-.0016208465,.0024095539,.025592448,.007231209,.85957658
.05756399,-.005183137,.0014444001,.026240868,.013993624,.91634637
.051327463,-.0095428536,.0022843995,.026554346,.011308738,1.221956
.060066342,-.0039612725,.0013075167,.029296199,.0093218442,.80473173
.062849499,-.0045042629,.0015657452,.028188374,.012099693,.78854781
.063563593,-.002485085,.00096515898,.022206828,.012641476,.84977323
.063058093,-.0035095124,.0015750158,.027495379,.0082070008,.76887518
.051407348,-.0095795188,.0008715961,.027566915,.013830707,1.1744884
.054945312,-.0090764361,.0022221641,.030910471,.0095613543,1.0734562
.052958086,-.0051871534,.0014405549,.026798254,.010888455,.99457675
.064339533,-.0024346607,.0013426986,.025661372,.01184486,.72493291
.062006768,-.004132513,.00010935828,.02730589,.010400594,.79443496
.069391869,-.0049364557,.0032349157,.025888028,.012518839,.68840849
.05660649,-.0097562382,.0017828431,.021778161,.010464474,1.1611878
.064157955,-.0072486256,.00085104659,.027380947,.01187104,.92625523
.053212266,-.0060031121,-.00050302019,.025871478,.014689637,1.0652012
.056846462,-.0028843775,.0020646967,.029546713,.011087348,.745121
.061506838,-.0052866023,-.00077554584,.025129624,.011007796,.96475679
.063370556,-.0041384525,-.001264299,.025917284,.012244796,.94086659
.058834754,-.0088816583,.0017157074,.030920681,.0090891914,1.0582286
.064139545,-.0058415546,.0009930972,.023050936,.013831906,.93633378
.054737266,-.0077041397,.00079815107,.0314321,.0077536725,1.0279733
.058111399,-.0070743081,-.00047530324,.030554576,.012748672,1.0054573
.061749686,-.0071263621,.0021866818,.025076792,.011415662,.96422535
.056981683,-.0037247716,.0018835142,.02531337,.011587366,.91121125
.061784897,.0061729574,.0024825071,.021786289,.0086277379,.43145341
.064179108,-.0011780377,.00037213051,.027722813,.0095374733,.70600176
.05324534,-.0067576477,.0017161875,.027259097,.011381146,1.1187414
.05523897,-.0087422682,.0030291637,.024521468,.010633706,1.0677333
.052169196,-.0032223035,-.00060185109,.025104253,.014365747,1.0022912
.057634611,-.0027612303,.002524812,.022101754,.013991954,.75320524
.048367873,-.0060319495,-.00024093472,.027061813,.010756339,1.1423583
.056634501,-.0049820025,.0020748954,.029805252,.011231069,.8900001
.060427472,-.0021044412,.0012031354,.0254953,.013401666,.77626157
.063890345,-.0054167276,.000018991004,.033267055,.00824288,.8935827
.055867054,-.0033365535,.0015397921,.026483497,.009981133,.86941332
.055201206,-.00092288986,.0015810754,.028334137,.0086497655,.78530753
.059362389,.0035718752,.0022979958,.022719886,.010086791,.50907654
.055746052,-.0053240471,.0026031861,.026122872,.0096069239,.9060415
.05686529,-.0056605726,.00247941,.025697626,.015036464,.84913373
.052710053,-.0019128816,.0016629648,.027607044,.0066401861,.91522676
.055070754,-.006567277,-.00053379376,.028853554,.012214873,1.0821342
.05489289,-.0026534258,.0019382719,.027173849,.012463286,.75402659
.055089291,-.0065816739,.0014239924,.0241274,.01524722,1.007638
.046490666,-.0011598626,.0015753963,.025546797,.0092481589,.92010343
.051712744,-.0073113195,-.00076128449,.032736577,.009068694,1.1543393
.064576291,-.0066200406,-.0002329322,.030939413,.0099515952,.91637439
.061078407,-.0034907365,.00050871092,.023230482,.011949169,.93724078
.049629219,-.0021005394,-.00012350362,.024339594,.012168476,1.007773
.063782051,-.0051887403,.0017976135,.02502122,.010481128,.81139451
.06185795,.0029489358,.0024316427,.027184298,.01174012,.51053005
.057512153,-.0041992418,.0016291642,.023137935,.012740463,.90926087
.056284882,-.0037317425,.0029171996,.023817608,.013023068,.83180255
.052408811,-.003715314,.0029577285,.024739238,.013890731,.96749115
.060698468,-.0096625816,-.0013612304,.028056888,.012716846,1.1382173
.052036982,-.0076566036,.0026447016,.026822515,.010711879,1.0871816
.05421209,-.0056381277,.001223544,.029535715,.011406951,.93172491
.063901663,-.0015345002,.0042274562,.024774825,.011612149,.59590983
.056614943,-.0052593634,.0016567218,.023769308,.013491255,.92735153
.060670305,-.0014430438,.001547716,.021437757,.011482762,.84362406
.060040478,-.0066764713,.00012095091,.023514632,.01187287,1.0640076
.055156365,-.0026166218,.0014574163,.025002107,.009935352,.95521134
.074260771,-.0074911653,.0015833033,.027510289,.010008601,.74658197
.058724768,.00077430601,.0029961232,.025652524,.011795549,.64576203
.055018794,-.0077604004,.0019081902,.027466552,.01153498,1.0313582
.054196849,.0037564174,.00027482794,.023181101,.014075639,.67434579
.062635995,-.0067373221,.0033783186,.02746474,.011949046,.81367272
.058685992,-.0039434368,.002282897,.02354566,.011957343,.87309754
.058585115,-.0060936869,.0027183569,.025140414,.0094221542,.93275595
.062529638,-.0015796713,.00088346755,.023137918,.014604624,.76740152
.065099165,.0025584004,.00021574195,.025978364,.010755167,.58977538
.056232743,-.0087374458,.0013291137,.023608113,.011891893,1.1877756
.056726959,-.0055944123,.0010219669,.02829117,.01024542,.94382238
.061558899,-.0067221709,.0012348972,.029384959,.0083278408,.95294183
.061590932,-.006824608,-.00068766711,.025546134,.016016122,.96270198
.058253262,-.0065451167,-.00031264496,.026279828,.012758343,1.0431844
.058505505,-.0036521214,-.00010633576,.02546839,.015005858,.90352607
.064084753,-.0087770447,-.00020259435,.028393712,.0089831883,1.0985898
.050542645,-.0075459369,.00021408874,.030820252,.0080740247,1.1508495
.050834808,-.0029435209,.0029250756,.024555286,.011045593,.89669657
.055970941,-.0087218154,.00067080115,.027285313,.014499102,1.0446178
.063037671,-.0052068341,-.00111263,.027971528,.012655618,.91422915
.05611214,-.0059051281,.0018000713,.025513191,.01277055,.99042839
.050726127,-.0091111986,.0030619327,.033122823,.0092783747,1.0478367
.058998652,-.0024442321,.00006928388,.025812937,.014959175,.7947399
.057765864,-.0044808802,.00058692583,.025011737,.013107556,.97793067
.057007585,-.0087715033,-.001486984,.031209715,.011101757,1.1199216
.05439499,-.0041215369,.0016942251,.030550754,.0070774877,.94536889
.051308762,-.0051112543,-.00065840856,.030914592,.010286498,.99362844
.060845874,-.0042632134,.0014997651,.026409622,.010303649,.88879478
.051023927,-.0027459522,.00081302429,.030861579,.0095829638,.86891443
.057210535,-.0030737817,.0020360043,.028325284,.0072724083,.82023662
.064882241,-.008423063,.0011187022,.024936294,.009633515,1.0534496
.056372672,-.0014106809,.0011545096,.027776862,.010216192,.82977766
.053178571,-.0019075213,.0017068699,.027614178,.009424895,.86401421
.061406393,-.0072586746,.0024175881,.028355323,.010311825,.91740632
.04779987,-.0046131974,-.00077844167,.025731564,.0099664424,1.1949291
.051565714,-.0052786777,.003002811,.025266372,.010990866,.98200285
.065805823,-.007142954,.0017198448,.021466229,.014110293,.9123643
.051254027,-.0056696688,.00082316808,.025443772,.0081518106,1.1404334
.058311846,-.000027418497,.0010881675,.025860617,.013595732,.72528982
.057918016,-.0023004313,.00015074683,.024797674,.012398566,.90011156
.058220234,-.002936414,.0012329035,.028685026,.0099183312,.78005564
.061492715,-.0076603387,.0011033531,.022726353,.014365572,.97183388
